mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
20.1710264434107,6,149.756200887263,102.332333656959,3.94033538455144,2.83959631231334,15.3294475593958,0,1,4,4
18.9305590738077,6,170.334436684847,112.180059070699,4.09919628703036,2.61765818561544,18.383169148637,0,1,4,4
22.207349426318,4,115.821256551147,91.5625652479939,4.0531052204757,2.25786254283041,17.2027160165231,1,1,4,1
23.2801417266391,6,281.683075391315,99.9973534275778,2.80313780280203,3.043586571933,18.3227533599436,1,0,3,1
20.1222952714935,8,341.600561628118,164.960948969238,2.986429181071,3.32372239840776,16.0592584096473,0,0,3,2
19.3921332996525,6,213.41527623008,112.228628079174,2.90623638749868,3.67561465312541,20.2291148555987,1,0,3,1
15.3303632092569,8,371.827408019453,225.900556316832,3.0178988560047,3.28943905977253,16.7067085985988,0,0,3,4
25.279332107231,4,158.969732776349,58.3080563260242,3.99993832526123,2.99608339552674,18.1270831637084,1,0,4,2
24.937961126212,4,139.950480439067,88.5488113276661,3.66688574995846,2.85696340545779,24.3236336845905,1,0,4,2
20.0195032256842,6,174.245039375741,133.521657430474,3.62965254672617,3.57296452374384,17.5330440002913,1,0,4,4
16.5493510816991,6,167.38453265002,116.671072820015,4.20500876872987,3.28018471214175,18.787512872885,1,0,4,4
17.1242610692792,8,258.731647174042,191.322741391137,3.08562378284056,4.3354808476055,17.9261975809,0,0,3,3
16.6976324635977,8,287.784998739846,189.522841637023,3.24098641970381,3.89255277509242,16.6288889440894,0,0,3,3
16.4894148762897,8,248.942044876413,194.006948341615,2.84657947164541,3.94910250284057,16.6754097545519,0,0,3,3
10.4947378087044,8,518.733384741843,209.928438995266,3.0876615006472,4.88229154850124,16.9522685050378,0,0,3,4
10.5164250161126,8,493.01739163883,214.986128124408,3.21382102835923,5.08593848871589,18.5660982348835,0,0,3,4
15.2557155332621,8,469.747134953737,233.67747853091,3.22966658821283,4.84861588819046,16.5902974732611,0,0,3,4
33.8094036649168,4,71.7214266330143,60.1112853323109,4.27214757301658,2.30288133259863,19.2989576651626,1,1,4,1
30.6979783903807,4,83.0203014988732,54.9582436073571,5.10166466424894,1.568233574657,17.8854796460737,1,1,4,2
31.0129098715866,4,69.7472237340873,59.1464808813762,4.32440685447026,1.77560637293826,19.3258238441683,1,1,4,1
20.5320036016172,4,113.498594411588,90.3237632910255,3.74799756284803,2.34688731169887,19.7326599758668,1,0,3,1
16.3872011060128,8,318.282330590487,152.291374371853,2.73697718425468,3.73578630565107,16.382952461157,0,0,3,2
15.3982111924142,8,280.980782649666,160.639119744301,3.21254879018292,3.38048769894429,15.8159776150994,0,0,3,2
12.1590760047827,8,354.901366489939,258.352933528833,3.97584431226319,3.7901610558629,15.4636910080207,0,0,3,4
19.6084021738172,8,385.205065403134,191.815040489892,3.25796513468586,4.04516989515815,17.7913750670734,0,0,3,2
27.0865232105926,4,78.9498455254361,64.2879962235689,4.09470894365385,1.7663327307757,18.1580491816672,1,1,4,1
27.1708218210377,4,113.910871383226,93.8621529843193,4.65130561445188,2.04718277727719,15.5666337154107,0,1,5,2
31.213086258769,4,99.344703543568,115.73815514748,3.71369823399838,1.47004101527831,17.0190759662725,1,1,5,2
16.4553716062382,8,340.843084514793,283.446669630334,4.46215776668768,3.46205922478205,15.0276775934966,0,1,5,4
20.0073331868649,6,155.445935527794,176.408752211137,3.78102663942706,2.8919764635344,16.0581874433206,0,1,5,6
14.239876504289,8,273.049078489468,327.421073433245,3.50314689728525,3.32267432417627,15.6877177691273,0,1,5,8
23.4338550562412,4,119.278986603301,108.345579913491,4.00979666495975,2.83766824867856,16.7938329958823,1,1,4,2
