mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
21.5010054666549,6,175.302504435182,110.470308860298,3.87957465423737,2.69581169383228,18.0056236102348,0,1,4,4
19.8981461000629,6,158.756984695792,99.5873219375499,4.09334136958234,2.9147044054931,18.1118139531538,0,1,4,4
22.7094738721848,4,104.614871856384,100.484393170662,3.80621688324492,2.14911108038202,17.3544143356551,1,1,4,1
20.0480428859871,6,272.275688376557,101.518635681365,3.02579590600729,3.25674337647692,20.7801627719253,1,0,3,1
20.5481606431538,8,373.988437671214,170.256258249283,3.21455552649451,3.18819785859063,16.882957907781,0,0,3,2
17.3870970054483,6,223.464838152286,107.332364776405,2.69151899383776,3.76697768060025,21.9423358446853,1,0,3,1
13.705461234604,8,349.710015781224,225.372935826425,3.40215250304109,3.55531797901774,15.3191753213927,0,0,3,4
25.680110535454,4,150.253596990025,63.6114664192311,3.77333631984377,3.0496796086072,21.2529188944027,1,0,4,2
23.3202372371592,4,130.071694580913,94.7669302904978,4.0248032710366,2.96660953100072,22.3243279606197,1,0,4,2
20.2955877667665,6,178.949173058383,112.156540468521,3.85017634180933,3.4071131656915,19.6865703708306,1,0,4,4
19.0219163481519,6,154.424408536926,131.78963341671,3.70808826808259,3.31603552155569,18.1483915267233,1,0,4,4
17.8907984087244,8,294.748427109523,192.467359570786,3.28949056062289,3.739466626151,16.1637438130751,0,0,3,3
18.9498842959292,8,294.298136341777,179.86290877685,2.84639499833668,3.90329365267418,18.1282180880755,0,0,3,3
14.6169448049739,8,258.417382284598,186.972637664527,2.93323267128132,3.72783235399704,17.0219251636416,0,0,3,3
11.0841919255629,8,483.129119543359,191.137699282495,2.64854202247411,5.06067984492984,16.4058315737695,0,0,3,4
10.8868176540732,8,425.728899392299,206.866204135586,2.94041093336418,5.90656503024772,17.6048097504862,0,0,3,4
13.7413441985892,8,472.568743014708,252.409940622747,2.98034193400433,5.76605588077125,16.5717655727444,0,0,3,4
32.4629406453297,4,72.9797010491742,67.3592084918171,4.41226828628406,2.35967138301581,19.025523029211,1,1,4,1
29.0892373528332,4,78.2670280879224,51.2301769344136,4.68618261214625,1.55379749503033,17.4941945641972,1,1,4,2
35.3623866563989,4,65.6192666049209,66.6854038112797,4.29065157832019,1.87857855371293,19.2531730715279,1,1,4,1
19.4631668841001,4,127.122566504865,91.4957431352232,3.69469059309922,2.63077787458384,20.998558125562,1,0,3,1
14.2945066575194,8,326.401083095558,153.440790558234,2.99681407590397,3.32207104241848,16.2422836315576,0,0,3,2
15.4455910587683,8,329.224263819307,162.227583071217,3.16594093980035,3.28001661107596,16.7556405109912,0,0,3,2
14.4965366113419,8,382.421561479569,250.674723523902,3.9552323919069,3.67143051284552,15.8826944019222,0,0,3,4
19.296071215868,8,432.863425519317,158.869402637938,3.19826292374358,3.90003670989396,17.6369130581617,0,0,3,2
28.5704038389819,4,74.5672210811637,69.1534320892766,4.38453451610729,1.98840328910085,19.6404526657518,1,1,4,1
27.6531162871979,4,123.31470026331,84.4677064259537,4.61807129737409,2.28858818559349,16.7242952011293,0,1,5,2
29.6583487728238,4,103.793807195309,103.058559824619,4.0660905087688,1.51518332924033,16.2949730140762,1,1,5,2
15.1209383658413,8,323.661945484299,251.718872968107,3.87932849169429,2.89053449388919,13.41889320435,0,1,5,4
18.3842190836417,6,137.89311987767,171.726878455374,3.64426969222259,2.9421362519674,16.4299333846429,0,1,5,6
14.5400218027644,8,321.798555311747,335.71139867208,3.61691466282774,3.31698992258403,13.2900375736877,0,1,5,8
23.5280857684463,4,115.386249971716,107.222878993489,4.03143735273974,2.72033761359286,19.3853864097409,1,1,4,2
