mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
20.3337006064598,6,161.180850997567,109.781229150947,4.17904077286832,2.61180125800986,18.0525141943386,0,1,4,4
19.7239719971549,6,146.25873836875,112.728711347096,4.2886859273538,3.13592436584295,15.3336440471672,0,1,4,4
23.9637084475905,4,101.745646406338,101.916488980455,4.03652980946936,2.16209023344889,19.7147190933242,1,1,4,1
22.4715028435085,6,242.684578820039,100.592252458446,2.94232355892286,3.39543263886869,17.8614517579637,1,0,3,1
20.502283434486,8,366.016500625759,181.159504788229,3.36914858256234,3.36277293501049,16.9964773487113,0,0,3,2
16.4732161793578,6,236.448235247517,95.5852774728555,2.84728535694815,3.28259223159403,19.7412549715871,1,0,3,1
13.6846791051049,8,394.924230689183,261.649553854717,3.24053290227056,3.73271077269875,14.6280886951089,0,0,3,4
22.4398130978644,4,152.719173686053,67.4186708763242,3.79345783308428,3.43254973735847,21.6673225620762,1,0,4,2
23.7746816924214,4,128.5116968292,98.2563287357334,3.6429942214638,2.92101809104672,23.0661494698003,1,0,4,2
19.5925350227952,6,165.208276023697,115.993435773812,3.73907359667867,3.34485950664058,19.5600488785235,1,0,4,4
19.2040175293852,6,180.535666572005,124.905383784743,4.07932504899427,3.44095751571283,18.8627447377564,1,0,4,4
16.0991015386395,8,248.372986082826,167.034858494997,2.84790282441396,4.31920239657117,18.8205745491106,0,0,3,3
16.3797133942368,8,272.99506167789,186.708248566836,2.96445237901993,3.75670102836564,18.2847282005847,0,0,3,3
14.0833831608668,8,252.603859778307,197.847860427573,2.84802089887112,3.82486295063607,16.7160438288935,0,0,3,3
9.58696010585874,8,487.100669657812,194.869400440948,3.01826836466976,5.7696493900381,18.6259892101325,0,0,3,4
11.2987872545049,8,415.445439499803,235.032923499122,2.95883962498046,5.14363309211656,17.4270338728689,0,0,3,4
15.8572444168059,8,460.352198025212,220.37042004941,3.48191988910129,5.47678951451718,18.0236503648888,0,0,3,4
34.9783787817881,4,73.3904597538011,68.9809414646588,3.80217888760194,2.13069090398029,19.6586569811362,1,1,4,1
28.3544280463457,4,79.7241906724358,50.7294291852042,4.54555773376208,1.58138711010991,17.1210875591394,1,1,4,2
34.3547739471216,4,72.1400904837716,59.3699677775148,4.4229462939715,1.71698199424404,19.4307324844366,1,1,4,1
22.1671147956746,4,115.839316360247,100.044364445657,3.46692039921414,2.24221787719405,19.8863943844512,1,0,3,1
14.6158586829668,8,347.888138982374,157.2483424237,2.94583233903162,3.33441567724943,18.538815605659,0,0,3,2
14.8804903827235,8,292.801475435495,149.109688941389,3.35062583293766,3.49467164987884,18.9149938059412,0,0,3,2
13.8322553147515,8,318.875085921027,241.48832657421,3.84779290514579,3.46445556986332,14.1275283584562,0,0,3,4
20.020994771719,8,407.954400517047,180.119507936761,3.185847922327,4.09306179564051,17.2511303793569,0,0,3,2
24.9197211165726,4,80.9382914167829,62.7867898249067,3.77035866964236,1.7687611705726,18.7097389963036,1,1,4,1
26.4217029958032,4,123.877233811235,85.6398670834489,4.40547088713432,2.17182499029767,15.5380424001534,0,1,5,2
32.3232481307536,4,97.3807330624619,103.615211118991,3.53710379242199,1.65548069403204,15.7653263839381,1,1,5,2
14.5771720832866,8,333.739595919661,263.315296630561,3.91024541156832,3.10776718570525,14.1203741420759,0,1,5,4
19.124212936894,6,152.470273246756,187.18174166861,3.54446549097076,2.55271229600953,16.5772894519614,0,1,5,6
13.9346195762046,8,286.442317358404,354.945688686799,3.74574224570487,3.85946529521327,13.8126907285303,0,1,5,8
21.8332169834431,4,114.093193174573,106.451159954211,4.25547735271929,3.05695048407838,18.870025461372,1,1,4,2
