mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
22.0027297186665,6,148.52305727452,105.962307303678,4.14982925569173,2.41348046919797,17.2554269867968,0,1,4,4
19.0035255047958,6,172.148610688746,106.659268077463,3.65278072535992,2.87103057234199,17.5164570193663,0,1,4,4
21.8825302698836,4,114.794783628546,86.2280211565085,3.69849717046367,2.51091541711614,19.2245772908866,1,1,4,1
21.7123003637046,6,240.756723481324,102.271354022902,3.35982275948487,3.23402899437491,18.0635018940792,1,0,3,1
17.9640651308931,8,333.800658652559,172.464556972263,3.10174438079819,3.71661172517389,17.814534118698,0,0,3,2
19.4230039229197,6,217.904457879486,99.7643517635297,2.65132601499371,3.67473295688629,20.3302404366592,1,0,3,1
13.438984505441,8,389.897770609707,222.147738090716,2.91841774336668,3.83255313096195,15.9734064635485,0,0,3,4
23.936512177363,4,155.731775539317,57.2911407071166,3.75142184540536,3.35628467527218,21.6990230511874,1,0,4,2
22.3294808617607,4,154.440684191585,86.1321755873505,4.17657915703207,2.97415988957277,23.4862004401349,1,0,4,2
17.9077041497827,6,170.067886671089,122.715442170203,3.75587538091093,3.702152569592,19.3455514727253,1,0,4,4
18.1663796675857,6,167.84166358944,115.172342932876,3.98690175811574,3.27335925933719,20.1415071774367,1,0,4,4
15.2827923441678,8,294.547624378605,195.593505802564,2.80680092071695,3.85935432874784,16.3053789647855,0,0,3,3
18.2726038426952,8,252.428535073884,171.966243769974,2.83137893316383,3.70255342258932,17.2923225855827,0,0,3,3
13.7797041410208,8,274.574824834578,182.152166862041,3.0857605133187,4.03289996204339,17.4527858840302,0,0,3,3
10.5213750145584,8,497.200387452543,201.300216844771,2.80187284235982,4.73946040696465,17.1358940621167,0,0,3,4
10.8125070237368,8,490.748385515995,203.416554908967,3.02577649047598,5.44169208310694,16.1372329188315,0,0,3,4
14.52135154875,8,456.323587177321,224.796139260288,3.44736078911321,5.43346620244253,15.8931628965559,0,0,3,4
34.6584674693272,4,81.731481348821,69.5287454115227,4.11370044503733,2.16560565778054,18.4045285447268,1,1,4,1
31.2220080818981,4,73.8089825010533,51.0466739756987,4.69357764756447,1.56113463735674,18.8229795230348,1,1,4,2
33.0074444795167,4,69.8698574512498,67.0476047964767,3.89837217263319,1.80975404370669,21.7353898810735,1,1,4,1
22.8227825347567,4,132.022350430894,98.1744780908804,3.67554323934019,2.55174644040107,18.0839595840541,1,0,3,1
16.3780067066662,8,345.35641936725,139.13680724334,2.96584656954557,3.17628649108112,15.6190267674685,0,0,3,2
14.8923840956762,8,294.579320878535,139.22276571393,3.03124068843434,3.28783294199361,18.8458032136038,0,0,3,2
12.0042013414111,8,341.786468862556,257.393906634534,4.09343992192065,3.77283700525761,15.5876671227822,0,0,3,4
19.5210999593139,8,432.569238487631,160.956060970202,3.12209303660505,4.0148242780976,16.394597902575,0,0,3,2
25.7714530737279,4,78.2871650866699,66.5856966010295,4.30168942392245,1.91320754869608,17.6699902663613,1,1,4,1
24.7309740158729,4,115.798135717814,92.6396609771066,4.58426798717631,2.13380636513792,17.083553792662,0,1,5,2
33.3384413514286,4,91.9803146408312,109.966079952242,3.99743215548899,1.65387637404501,18.3235773472535,1,1,5,2
16.5443396086525,8,358.025255141733,286.233102100343,4.15943977636471,3.46578597704694,13.3434584005037,0,1,5,4
19.2548237856571,6,135.098059034208,186.873219111003,3.38733143237419,2.56486545146443,16.6057201415999,0,1,5,6
15.2800824951846,8,318.660620504525,359.766171428142,3.22968624159973,3.41019989116117,15.8362444519252,0,1,5,8
23.3256806485821,4,131.324628588883,100.199518991774,4.50895715146372,3.04000369756762,17.7915212714765,1,1,4,2
