mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
20.375476588821,6,161.66137137264,120.329389198218,3.90363755760714,2.56445207776316,16.8365490818722,0,1,4,4
19.8661813171115,6,173.748985178769,108.244649671018,4.01327212289907,2.76227664090111,17.9736335411938,0,1,4,4
22.9755306736194,4,102.911795115285,101.418271705974,3.50189343577949,2.52056385570019,19.6892273987099,1,1,4,1
20.100529870335,6,240.999965823255,100.662332739681,3.02473806833103,2.92008883916843,20.4082154318132,1,0,3,1
16.9718940175977,8,337.81510499306,172.697654705262,3.36098873534706,3.45515389414132,18.2720436953353,0,0,3,2
16.7019515840849,6,233.450024302583,106.350479481043,2.49390345175937,3.49319053513929,21.4680775549784,1,0,3,1
13.6942172171362,8,340.966649958864,250.679102959344,3.49637855484383,3.90281615409069,15.5691964187622,0,0,3,4
23.2415358755738,4,140.056298358841,59.1740491947159,3.74938010277087,3.38502632100834,21.1853569857776,1,0,4,2
24.1227687747963,4,152.317596483827,93.5161327573005,4.02474764403328,2.9857172452868,20.7265080457507,1,0,4,2
17.8476550278068,6,179.669950459395,122.579803266842,4.14624234284088,3.73368540302292,19.6868140485836,1,0,4,4
18.4955503247306,6,162.514510447457,128.324334376585,3.92632277705148,3.78221356804669,19.2982737882435,1,0,4,4
15.8419459890388,8,295.955596013097,174.154993481934,2.81282910368079,3.79047134538274,18.6076482106,0,0,3,3
18.317757439469,8,251.772029920621,177.496159879491,2.88206504155416,3.55477879717946,18.3597670231015,0,0,3,3
14.0037769497931,8,258.376482650433,191.27079154551,3.12241679343302,3.74832626224961,18.6464893201366,0,0,3,3
9.37431296963245,8,432.253689955547,196.268492917763,3.01977868058719,5.15939252476674,17.0049209686248,0,0,3,4
11.2012127836421,8,461.506492192857,219.748807476601,3.17818447169848,4.9122530812338,18.7336492123939,0,0,3,4
14.4601028755819,8,479.461424510926,224.196247878484,3.11536622182233,5.40851766334404,17.8731128613669,0,0,3,4
30.7584173862264,4,86.2964914720645,71.5398746218532,4.3817103917487,2.10797060146928,19.1895860117474,1,1,4,1
29.1829692901671,4,82.0799991495162,57.073456405662,4.87579460204206,1.63776453575352,16.744655678656,1,1,4,2
31.9796230126033,4,77.8868395900866,66.2734421549831,4.19622909644619,2.00345106126275,19.8704267939366,1,1,4,1
20.5418881274294,4,123.112416454279,87.7133812294342,3.66422304113396,2.56947377262125,20.1245667329505,1,0,3,1
15.6703135905787,8,329.461515979841,158.751456378959,2.83131169464067,3.59075148920715,15.8522875308087,0,0,3,2
13.9282412716746,8,280.535289093107,161.481702255551,3.18626720833825,3.11789168648701,18.2516623961553,0,0,3,2
13.0275546790147,8,369.600016446784,257.687510538381,3.46555500164768,3.7673125936389,15.1432473813975,0,0,3,4
21.0870767006278,8,396.888471003622,157.842179905856,2.96755034091882,3.7385746712978,18.0951772989403,0,0,3,2
27.5910570175247,4,75.0375404481776,72.2594305101782,4.12939137379825,1.7871486363241,18.6023434905102,1,1,4,1
28.3569172032177,4,112.626542075272,86.4147703710012,4.15847811661195,2.06019152866025,16.8984782490926,0,1,5,2
29.6177924744785,4,85.9257868402032,116.667620080337,3.58544259156659,1.6021444781011,17.3777938378835,1,1,5,2
14.3960369848739,8,372.306744748447,286.249717114493,4.04768553173263,3.38240730321547,15.7953216835856,0,1,5,4
20.2825583436247,6,135.707644337555,179.797213454731,3.92811151263025,3.0181507692379,15.9654807061888,0,1,5,6
14.0624541873112,8,306.034160452662,365.844530374045,3.67621753791813,3.84753948633,13.7975319045875,0,1,5,8
21.5659318580199,4,132.408195180865,114.452144522173,3.85192879486503,2.70333916982263,20.1045274991356,1,1,4,2
