mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
20.0760356343817,6,164.71519639343,113.463860892691,4.1505526782386,2.57776542956848,16.2567035183059,0,1,4,4
22.6384984040167,6,160.151874043047,103.002857088111,3.69419393138029,3.14002552921302,15.8752946043722,0,1,4,4
21.8476343435235,4,106.827445039339,92.7376503290143,3.8501215359685,2.42090463830903,19.1819128637817,1,1,4,1
21.8149754636176,6,240.227116451226,99.4599139373749,2.9302423857227,3.0813617003588,21.305010798689,1,0,3,1
18.5753803675948,8,350.211423726752,179.846453141654,3.05483263062313,3.75336096386612,17.9918691101475,0,0,3,2
16.737689500032,6,225.329556232318,98.8288430403918,2.59236393844709,3.63719599288143,20.5511957590599,1,0,3,1
14.093543143156,8,390.518846098334,227.491210832493,3.46631601525005,3.21920258883527,15.1863407942578,0,0,3,4
24.4205984061956,4,156.452257419499,57.867012865562,3.81515022367565,3.44335563172959,18.3258011927828,1,0,4,2
24.8691137198545,4,137.768306772709,96.242389958119,4.0481537813805,3.12515134023037,21.1060184380412,1,0,4,2
18.8903483068943,6,181.616431862582,111.364142758073,3.57573866381496,3.16246739943698,16.6390710163442,1,0,4,4
18.5133900764491,6,157.534918561336,124.817225304851,3.70648265488818,3.58358435283229,17.6853286735341,1,0,4,4
14.8680572688021,8,268.56036821411,174.857438952662,3.21967431527982,4.36755063490896,16.4018801627867,0,0,3,3
16.9097660988523,8,293.164713220997,196.498214291409,2.9348929856699,3.92871619769512,18.5641162012517,0,0,3,3
15.3514528115466,8,299.404832147183,183.291878594086,3.33185378388874,3.99192854954302,17.4708129462786,0,0,3,3
10.3320997624844,8,447.499153457955,190.920922527323,3.02404901912529,5.74253417034634,18.7364118000222,0,0,3,4
10.1427508880198,8,472.711075437255,236.265239417087,2.82443473851308,5.70848439222425,19.4983519460941,0,0,3,4
14.7431846902985,8,400.828258717433,239.345090575516,3.50090318374056,5.53309591800603,18.9440303627495,0,0,3,4
31.9068265705928,4,81.1045054479316,59.7612261995673,3.71659886633232,2.28676958239637,19.6358830184494,1,1,4,1
32.8404038026184,4,81.8691908140015,54.3150398036465,5.41222207796574,1.52964328282047,17.3324127937928,1,1,4,2
34.0532412050944,4,68.6595629488863,59.3532758622896,4.03848015250452,1.70717915964965,20.0341730904998,1,1,4,1
19.958039129735,4,125.289062886732,96.0676881805062,3.86331737987232,2.3316327229687,18.4000685781576,1,0,3,1
16.2590996245388,8,341.861393712088,155.287984223105,2.75906723666377,3.39137519036233,17.2177757726973,0,0,3,2
14.8935262348503,8,330.871782783419,144.888068663422,2.8601813244517,3.74606112999469,15.7987417850783,0,0,3,2
13.927441174211,8,380.739604758564,222.418124807766,3.82284365478763,4.10130316418409,15.7172827929733,0,0,3,4
17.3511566260457,8,406.148849539459,189.225284659769,3.10971528088301,3.73797108513699,17.8009925645706,0,0,3,2
25.6601665927889,4,81.8224148641806,61.7148754108697,4.20661288649216,1.8962413696032,19.5741723306058,1,1,4,1
24.9966162213124,4,111.650555258109,82.7058737790212,4.43854024007032,2.19972497775499,15.1718659036187,0,1,5,2
27.494789576903,4,92.1480420896877,118.490085439244,3.57612055402622,1.46068392999088,18.312149569164,1,1,5,2
15.2997971425764,8,338.229904005909,284.106137776002,4.07499987629987,3.01867499543494,15.4981831888203,0,1,5,4
19.2231808093563,6,137.089437797898,182.320078609046,3.37578156931605,2.95415894168615,15.856666014716,0,1,5,6
15.4717169897631,8,319.731335849781,318.211810239591,3.4968031673329,3.54342455273308,16.0491920146253,0,1,5,8
19.5643858131394,4,113.369652205613,99.7783125992399,4.20333263524482,2.78042323210556,18.7398933766689,1,1,4,2
