mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
20.7232626230456,6,146.87576521188,110.874563526362,3.91847291316837,2.53546276338492,16.6767304120278,0,1,4,4
23.0489640208427,6,169.495503328741,105.971444457304,3.63355127144605,3.09305241050315,15.3815253785104,0,1,4,4
22.5786347335204,4,107.305611546524,87.4961439554114,4.02552712200675,2.23306059626862,20.1396332078795,1,1,4,1
20.361649670098,6,257.953817840572,102.330361468717,3.0797171426937,2.96960497545381,20.2631366740689,1,0,3,1
17.0152863051929,8,394.181983256713,165.979347315151,2.90524159261957,3.74766877182573,16.0828293442102,0,0,3,2
16.8967473500036,6,243.412909037434,101.552949288161,2.95498977465369,3.68433891629521,18.2541024644477,1,0,3,1
14.5101647022786,8,362.264711648226,229.100420483155,3.33292930994695,3.23763089443836,14.3218715144321,0,0,3,4
22.2964451415092,4,135.859455232406,59.2745407233946,3.69378250578605,3.29644100216171,20.2830982282758,1,0,4,2
23.9143690619431,4,142.444215872288,98.2698391834274,3.53094080383703,3.41286267716205,21.3024396424787,1,0,4,2
18.2942763733864,6,182.118950663619,112.666576994117,3.61039126767963,3.3854215101786,19.9667450193269,1,0,4,4
17.5497471667174,6,172.36507508317,120.258472796436,3.72615846700594,3.25932943920791,19.1579783632094,1,0,4,4
16.1742744500563,8,284.950957459062,180.79416192323,2.90382216856116,3.83400998611888,15.9692578457203,0,0,3,3
15.8151495828619,8,269.513012619857,196.850637746975,3.12737901824806,3.81020351483068,17.4268244701624,0,0,3,3
15.4454188823327,8,259.028472046787,190.499697273597,2.90724089198327,3.44731864239089,19.5023769479245,0,0,3,3
10.4668851830065,8,492.998772653937,223.258717027027,2.70529070208734,4.98060177530861,16.3463851494649,0,0,3,4
9.58061988826841,8,449.956762076356,232.851900858339,3.09929156368598,5.88768594640642,19.5705154506471,0,0,3,4
14.5481091340072,8,467.384375950322,231.522860306315,3.05385052735079,5.78298195930361,15.7033376612104,0,0,3,4
31.4652891118638,4,73.7470427872799,64.6524478392676,4.17924298669025,2.07259767171927,17.8433861754192,1,1,4,1
29.498171190396,4,72.6735512720747,55.4262598592788,5.35609869154589,1.73559703048272,17.0593938371465,1,1,4,2
34.729200465437,4,69.3690679708589,67.0890991389751,4.1283468207242,1.82816347228549,19.8565645930218,1,1,4,1
19.8456858218415,4,120.060472247205,91.5286510931328,3.70131239284296,2.31489341871091,18.0956284482661,1,0,3,1
15.4006054891972,8,293.812368440442,161.456192729529,2.74555527083762,3.59910306496918,15.9997404804789,0,0,3,2
14.7019844044745,8,333.654331344366,136.910854917951,2.93863939944422,3.46090209024958,17.4619076422742,0,0,3,2
12.6599081416754,8,353.16353027476,235.809982304927,3.74509528130014,3.89188922864199,14.1909372182507,0,0,3,4
19.8335353133082,8,412.343450523913,165.419642904308,3.17830167970806,4.06111344504426,18.3885250295349,0,0,3,2
28.2937865211396,4,78.4165843062103,67.8370433128439,3.69473361620307,1.96370066547208,17.2580442372244,1,1,4,1
27.4114067113027,4,110.571732332949,93.5346888278145,4.39642542827642,2.08296995139215,15.7951627744455,0,1,5,2
30.5731679276377,4,85.8592570926575,104.177181841386,3.83384353032941,1.43205980464164,16.3477472635172,1,1,5,2
16.7007725171838,8,328.447266748594,254.067650269344,4.3210036368221,3.32372572178347,15.0113111490617,0,1,5,4
20.3982884191955,6,147.834506140323,161.48807805148,3.58018362226617,2.63813638609136,16.1616979900748,0,1,5,6
15.6754361477215,8,318.886601545895,367.317687688395,3.45017041087803,3.42863973688753,15.3909808611963,0,1,5,8
23.0729286523443,4,116.781663935864,111.106285281107,4.37353964665392,3.04726110729855,18.2608630209044,1,1,4,2
