mpg,cyl,disp,hp,drat,wt,qsec,vs,am,gear,carb
22.0119518819265,6,163.369363583624,119.583711955231,3.83358798427507,2.8240490725711,15.2472394520408,0,1,4,4
20.8781569988932,6,171.051722727716,101.101347132586,3.91297343489248,2.63794186374871,16.1262096957425,0,1,4,4
23.2245430112444,4,99.1088058153167,98.2578677467536,3.85579331256449,2.14149864716828,19.6323812922868,1,1,4,1
21.6445596142579,6,250.613654861134,110.13944804389,3.15148264075629,3.07272487506224,20.8457561270669,1,0,3,1
19.4078994571511,8,330.960136491805,166.630332657369,3.12296062623616,3.50047225314006,16.8144361142917,0,0,3,2
17.973303405405,6,225.965242377715,111.122332903091,2.53985194477625,3.58924959447514,19.1621667573145,1,0,3,1
15.0787492201896,8,351.301983090118,251.292582998751,3.51107153133815,3.54824618174136,15.9918628978059,0,0,3,4
22.8818316032179,4,153.538882008973,64.8100978720933,3.43422441559564,3.14077174108522,21.9897656207904,1,0,4,2
22.9561495662667,4,151.959825844169,92.2416518202517,3.60374468374997,3.4646798245213,24.7867283590557,1,0,4,2
19.3750698012114,6,183.714202204365,124.033711354947,4.27529883763939,3.73316380486637,19.9056004770007,1,0,4,4
16.7365357429255,6,160.457672161516,126.483013614966,3.5531233747378,3.2074667035751,17.7562933963677,1,0,4,4
14.8951246847957,8,253.371395793445,193.814514119178,2.92323346304381,4.31747926901933,16.50438321786,0,0,3,3
17.5585997090396,8,251.488031739863,185.477112902328,3.330475226596,3.9308683929923,19.3155079905689,0,0,3,3
14.6733783557266,8,266.04843657203,172.431831778027,3.08136197024211,3.87319953421131,19.3178057293408,0,0,3,3
10.6187441406399,8,442.661925520003,187.981851250865,3.0753863946409,4.80468107589986,16.6619693074571,0,0,3,4
9.68614201441407,8,432.548116132617,209.049399269046,2.98916777526028,5.8718229826279,16.2668640101384,0,0,3,4
14.0800516051333,8,444.653926378116,208.371336909011,3.16620455086045,5.52638913989253,18.448331799781,0,0,3,4
30.1501136036217,4,78.9122908371082,60.9706526806578,4.19066923044249,2.22922565298155,19.2063297399553,1,1,4,1
28.2487269411981,4,69.6735667324532,56.4356012839824,4.95142566995695,1.67738931249292,18.8066185907088,1,1,4,2
33.0890947169485,4,76.287695614351,61.6645033522509,4.25885824944358,1.88426686272724,20.4411756757088,1,1,4,1
21.4790346111869,4,117.757249735645,98.6443460009527,3.45976301767863,2.32088942185044,20.7678179557747,1,0,3,1
16.102992635197,8,347.449860922527,161.772631758358,2.48830279860646,3.72962909755111,17.0487894587689,0,0,3,2
14.9352167930827,8,283.627720499039,150.179073668551,2.87135620344663,3.62746218640893,16.6144846099475,0,0,3,2
12.5022048963746,8,321.955583812669,237.931260320824,3.73765790949529,4.20789925861359,15.0920026532612,0,0,3,4
19.3824017706513,8,399.327279273421,179.764586662641,3.12456559409574,3.46755692018895,15.8829846519209,0,0,3,2
25.535328615373,4,81.4753983227536,64.8462381583638,3.96255157821625,1.93771212485083,18.5460937622935,1,1,4,1
28.5147748899646,4,125.322958643264,92.7361443145201,4.06604861961398,2.22471363901254,15.5609389020596,0,1,5,2
27.3771531228721,4,91.1836911605252,101.94806473502,3.76003582483716,1.53321880194927,16.7489122396568,1,1,5,2
17.1111721958593,8,367.16516026617,276.616480813175,4.31881469662394,3.02317301287502,13.4620489697438,0,1,5,4
20.3035348762106,6,136.567233765498,157.961503824918,3.77139535861276,2.60834140589228,15.2135966944275,0,1,5,6
16.2027118178084,8,294.196627450082,360.452531830175,3.68792371735163,3.58338788986858,15.8385389829613,0,1,5,8
23.3224632848054,4,128.223440391151,112.577082039323,4.03077832840802,2.90207524730917,20.3299355643801,1,1,4,2
