body,brain
3.86659967693676,50.831221749981
0.452630529195755,14.6161941719463
1.14492404459688,6.86954426758126
511.017035166412,464.860657796542
44.3335720096604,145.826090150135
33.213599071774,138.089800913016
13.9172187512267,92.1558247721146
1.24828872040959,6.60152688678148
3.82268908339616,52.915505211689
0.430700390039747,6.48584116765737
0.0793028747781531,3.14070791200606
0.952012529616177,5.89833849870892
0.769218286131384,5.07684068846713
0.00429191568468377,0.120173639171146
0.0501789882761282,0.836316471268803
3.69864709833917,11.4129681891609
2.26409889217953,13.9242081869041
1.47924638724907,5.48191308215832
3212.54855550023,5805.79544600219
0.0217993310595258,0.284339100776423
167.100250933191,374.211679000571
881.976644823568,1108.81900644806
0.822238380592969,3.66603099627439
9.80942882354429,112.808431470759
3.2603631447842,25.2925140928714
0.231300136114374,5.78250340285934
1.94013137216548,24.0796446899971
581.216303140628,747.121145814039
218.645261404893,428.840464398003
77.8258964380148,297.569604027704
0.918559679173954,15.0643787384528
72.8412583117536,1550.81388663733
5321.67296779926,4568.28914819197
3.93150664454349,4.38082168963417
7.60327144944952,200.144939625215
31.8740577382142,50.9984923811428
4.09174955648257,17.1752450519021
0.144070536777818,1.20058780648181
0.0203911458888294,0.354628624153555
0.00736003729914673,0.184000932478668
1.04460417302708,9.32682297345611
167.033977554269,327.386596006368
2.98163563624837,14.4311164794421
59.1911946270874,186.638901977303
94.6153125933249,148.54604077152
51.922703305882,437.998264083361
9.53530702198381,162.235792459345
0.47860159459726,2.08844332187895
62.4797324317375,84.3476387828457
3.02091673093197,17.6220142637698
3.65255525953976,33.3908969622105
0.252763056518131,1.71517788351589
0.0881847541421578,1.41095606627453
0.13039681428819,3.20647903987352
0.045424314255688,0.312292160507855
132.18247889363,123.921073962778
2.51163317193624,20.930276432802
136.741528083838,144.433239038554
0.726361581545115,2.09837790224144
1.45010200506671,10.2044215171361
0.0848080129951646,2.03865415853761
4.11685763983728,48.9940082757495
