body,brain
4.20611790927962,55.2946076699979
0.635250779330137,20.513306415869
1.38152898226851,8.28917389361104
620.786532049503,564.715490445031
32.3194952629247,106.308276463515
35.2575146518709,146.587642261936
15.3491064862268,101.637374035568
1.09878757358723,5.81089582185556
3.32069701333034,45.9666889673413
0.397957582260371,5.9927730034503
0.134907605488181,5.34287546487845
1.07587315799561,6.66573587019019
1.07234907233401,7.07750387740445
0.00459734644100572,0.12872570034816
0.0571791641870428,0.952986069784047
3.49436988733887,10.7826270809314
1.662806904485,10.2262624625828
2.00432389031276,7.42778853468845
3361.60607910094,6075.1758076567
0.0246649521342376,0.321716766968317
136.619704901767,305.952198577448
331.20715681986,416.392874696753
0.838328860332127,3.73777198874197
6.24992679042526,71.8741580898904
3.76082049614665,29.1748499095013
0.183963709785886,4.59909274464714
0.892396058260021,11.075837602518
362.642755912361,466.157039736116
173.713467795001,340.713371617249
94.5096275875458,361.36034077591
0.88713155643763,14.5489575255771
56.6769330296769,1206.67018708344
5241.84289924702,4499.76054110294
3.70112117906877,4.12410645667663
6.29222633404957,165.633604969834
34.214101711924,54.7425627390783
3.22308043086182,13.5289795863336
0.174455035747325,1.45379196456105
0.0233498838239115,0.406084936068025
0.0131392975726713,0.328482439316782
2.12185033883648,18.94509231104
214.256499730036,419.942739470872
2.1568922937836,10.4393587019126
80.8207955253205,254.840346251011
93.3934425566403,146.627704813925
59.789632726537,504.3603987668
10.6413146049756,181.053646596504
0.508057553012571,2.21697841314577
72.0494443498336,97.2667498722754
4.54086236809032,26.4883638138602
4.07570110608859,37.2592078728248
0.193969408234261,1.31622098444677
0.0808366193777289,1.29338591004366
0.117274853992899,2.88380788507128
0.0483689853404021,0.332536774215265
148.618565986804,139.329905612629
2.17137888760382,18.0948240633652
216.843066523257,229.04048901519
0.696480008999879,2.01205335933298
1.44033034983696,10.1356580173712
0.126825117179941,3.04868070144088
5.2103449698101,62.0074112109631
